pair_id,start_index,goal_index,seed,config_name,success,start_x,start_y,start_yaw,goal_x,goal_y,goal_yaw,planning_time,path_length,num_nodes,first_solution_iter,num_path_points,error
47,4,7,1911596130,GoalBias+Tangent,True,3.8256253661444872,5.042033536493094,0.7978716667164822,22.66510658510346,24.357464868132716,0.7978716667164822,0.25862258300185204,35.39186343734746,80,22,443,
48,4,8,390401732,Baseline,True,3.8256253661444872,5.042033536493094,0.5152658736661428,32.29498145791376,21.164021366355975,0.5152658736661428,0.7601598750334233,53.28499896934011,204,61,638,
48,4,8,390401732,GoalBias,True,3.8256253661444872,5.042033536493094,0.5152658736661428,32.29498145791376,21.164021366355975,0.5152658736661428,0.7532372910063714,57.65733140617068,160,310,709,
48,4,8,390401732,GoalBias+Tangent,True,3.8256253661444872,5.042033536493094,0.5152658736661428,32.29498145791376,21.164021366355975,0.5152658736661428,0.7566169159254059,56.961529476412686,166,353,694,
49,4,9,1814748431,Baseline,True,3.8256253661444872,5.042033536493094,0.48476412200104546,35.63540730704127,21.795651329658106,0.48476412200104546,0.8039083339972422,56.77697952390529,211,94,664,
49,4,9,1814748431,GoalBias,True,3.8256253661444872,5.042033536493094,0.48476412200104546,35.63540730704127,21.795651329658106,0.48476412200104546,0.5045242499327287,46.47303265438346,127,297,572,
49,4,9,1814748431,GoalBias+Tangent,True,3.8256253661444872,5.042033536493094,0.48476412200104546,35.63540730704127,21.795651329658106,0.48476412200104546,0.700979208922945,56.69926456255733,211,125,693,
50,5,0,1552101225,Baseline,True,10.368218832512524,5.915820664614624,0.4983584775265948,43.536932303325806,23.965337940458376,0.4983584775265948,1.622357708052732,51.17899992203598,336,310,574,
50,5,0,1552101225,GoalBias,True,10.368218832512524,5.915820664614624,0.4983584775265948,43.536932303325806,23.965337940458376,0.4983584775265948,1.9401848750421777,49.79547056586852,252,533,616,
50,5,0,1552101225,GoalBias+Tangent,True,10.368218832512524,5.915820664614624,0.4983584775265948,43.536932303325806,23.965337940458376,0.4983584775265948,0.3188243330223486,62.294745244033535,102,157,787,
51,5,1,1962325247,Baseline,True,10.368218832512524,5.915820664614624,0.6936573855946118,36.52479356325202,27.66510336305589,0.6936573855946118,1.9209238749463111,54.36908605204935,358,329,654,
51,5,1,1962325247,GoalBias,True,10.368218832512524,5.915820664614624,0.6936573855946118,36.52479356325202,27.66510336305589,0.6936573855946118,1.388483416987583,51.46888491619566,310,259,657,
51,5,1,1962325247,GoalBias+Tangent,True,10.368218832512524,5.915820664614624,0.6936573855946118,36.52479356325202,27.66510336305589,0.6936573855946118,0.4696010829648003,55.92141008882709,120,248,678,
52,5,2,1141508404,Baseline,True,10.368218832512524,5.915820664614624,0.7416580536824444,27.049089991906214,21.197743441899785,0.7416580536824444,0.7469263749662787,36.039641244909525,199,55,445,
52,5,2,1141508404,GoalBias,True,10.368218832512524,5.915820664614624,0.7416580536824444,27.049089991906214,21.197743441899785,0.7416580536824444,2.793906166101806,38.38189358872259,208,31,460,
52,5,2,1141508404,GoalBias+Tangent,True,10.368218832512524,5.915820664614624,0.7416580536824444,27.049089991906214,21.197743441899785,0.7416580536824444,0.2279565839562565,45.46647566841787,79,40,579,
53,5,3,1221315956,Baseline,True,10.368218832512524,5.915820664614624,0.8608920308806818,28.33769613415263,26.826067642436417,0.8608920308806818,0.9055978750111535,42.12644575862547,218,133,503,
53,5,3,1221315956,GoalBias,True,10.368218832512524,5.915820664614624,0.8608920308806818,28.33769613415263,26.826067642436417,0.8608920308806818,5.840530957910232,37.811313489191726,294,49,481,
53,5,3,1221315956,GoalBias+Tangent,True,10.368218832512524,5.915820664614624,0.8608920308806818,28.33769613415263,26.826067642436417,0.8608920308806818,1.348050166037865,52.152491125976496,209,926,646,
54,5,4,11293166,Baseline,True,10.368218832512524,5.915820664614624,0.8400109850293362,25.79721209379483,23.129285095962924,0.8400109850293362,0.7617483750218526,25.749393061899653,194,46,314,
54,5,4,11293166,GoalBias,True,10.368218832512524,5.915820664614624,0.8400109850293362,25.79721209379483,23.129285095962924,0.8400109850293362,6.367100749979727,34.10536042418539,254,108,426,
54,5,4,11293166,GoalBias+Tangent,True,10.368218832512524,5.915820664614624,0.8400109850293362,25.79721209379483,23.129285095962924,0.8400109850293362,0.4037490841001272,39.263738594659046,108,159,496,
55,5,5,164995075,Baseline,True,10.368218832512524,5.915820664614624,0.8181093832679776,29.58524851460567,26.433070902339733,0.8181093832679776,0.7242031659698114,30.969978640155777,199,66,375,
55,5,5,164995075,GoalBias,True,10.368218832512524,5.915820664614624,0.8181093832679776,29.58524851460567,26.433070902339733,0.8181093832679776,0.42795708298217505,41.6571233435621,108,290,530,
55,5,5,164995075,GoalBias+Tangent,True,10.368218832512524,5.915820664614624,0.8181093832679776,29.58524851460567,26.433070902339733,0.8181093832679776,0.273715041927062,39.00822970848363,88,46,476,
56,5,6,1219562976,Baseline,True,10.368218832512524,5.915820664614624,0.5780552780954009,42.829982474122566,27.093631695563825,0.5780552780954009,1.1702179160201922,52.091341127234216,278,190,626,
56,5,6,1219562976,GoalBias,True,10.368218832512524,5.915820664614624,0.5780552780954009,42.829982474122566,27.093631695563825,0.5780552780954009,3.9191347499145195,50.894548958747144,304,219,648,
56,5,6,1219562976,GoalBias+Tangent,True,10.368218832512524,5.915820664614624,0.5780552780954009,42.829982474122566,27.093631695563825,0.5780552780954009,1.0943665420636535,53.24473013037167,172,821,631,
57,5,7,995170369,Baseline,True,10.368218832512524,5.915820664614624,0.9827014438438004,22.66510658510346,24.357464868132716,0.9827014438438004,0.8144299580017105,32.581937498560315,212,111,401,
57,5,7,995170369,GoalBias,True,10.368218832512524,5.915820664614624,0.9827014438438004,22.66510658510346,24.357464868132716,0.9827014438438004,0.16408970800694078,27.279853073729182,60,37,346,
57,5,7,995170369,GoalBias+Tangent,True,10.368218832512524,5.915820664614624,0.9827014438438004,22.66510658510346,24.357464868132716,0.9827014438438004,0.3371607909211889,47.00887034516228,98,78,593,
58,5,8,165374556,Baseline,True,10.368218832512524,5.915820664614624,0.607642183227934,32.29498145791376,21.164021366355975,0.607642183227934,0.8100920830620453,38.432410128078466,226,71,468,
58,5,8,165374556,GoalBias,True,10.368218832512524,5.915820664614624,0.607642183227934,32.29498145791376,21.164021366355975,0.607642183227934,0.6878893749089912,40.40653130331371,284,612,514,
58,5,8,165374556,GoalBias+Tangent,True,10.368218832512524,5.915820664614624,0.607642183227934,32.29498145791376,21.164021366355975,0.607642183227934,0.8645599589217454,47.510201052423035,292,135,588,
59,5,9,768912772,Baseline,True,10.368218832512524,5.915820664614624,0.561095265553667,35.63540730704127,21.795651329658106,0.561095265553667,0.8087812080048025,43.673453748668145,221,89,552,
59,5,9,768912772,GoalBias,True,10.368218832512524,5.915820664614624,0.561095265553667,35.63540730704127,21.795651329658106,0.561095265553667,0.5546145830303431,54.01517744026047,134,329,688,
59,5,9,768912772,GoalBias+Tangent,True,10.368218832512524,5.915820664614624,0.561095265553667,35.63540730704127,21.795651329658106,0.561095265553667,0.6135845839744434,60.89062749243112,143,185,739,
60,6,0,237303656,Baseline,True,8.703397380541631,5.408954354105454,0.4894766293391002,43.536932303325806,23.965337940458376,0.4894766293391002,1.0110229999991134,59.887956646266474,256,182,716,
60,6,0,237303656,GoalBias,True,8.703397380541631,5.408954354105454,0.4894766293391002,43.536932303325806,23.965337940458376,0.4894766293391002,1.2632131250575185,58.07828005841969,241,505,741,
60,6,0,237303656,GoalBias+Tangent,True,8.703397380541631,5.408954354105454,0.4894766293391002,43.536932303325806,23.965337940458376,0.4894766293391002,0.34781537507660687,53.254366538734565,106,161,669,
61,6,1,1914988527,Baseline,True,8.703397380541631,5.408954354105454,0.6747197277728687,36.52479356325202,27.66510336305589,0.6747197277728687,1.1302140419138595,45.14180682375817,260,177,544,
61,6,1,1914988527,GoalBias,True,8.703397380541631,5.408954354105454,0.6747197277728687,36.52479356325202,27.66510336305589,0.6747197277728687,0.4002237500390038,49.11300661134426,103,227,625,
61,6,1,1914988527,GoalBias+Tangent,True,8.703397380541631,5.408954354105454,0.6747197277728687,36.52479356325202,27.66510336305589,0.6747197277728687,0.7056800409918651,62.356191641248785,157,546,785,
62,6,2,1942365035,Baseline,True,8.703397380541631,5.408954354105454,0.7106310320162339,27.049089991906214,21.197743441899785,0.7106310320162339,0.8657588330097497,39.37316930818908,203,105,445,
62,6,2,1942365035,GoalBias,True,8.703397380541631,5.408954354105454,0.7106310320162339,27.049089991906214,21.197743441899785,0.7106310320162339,2.3361614160239697,37.86702562893992,199,72,466,
62,6,2,1942365035,GoalBias+Tangent,True,8.703397380541631,5.408954354105454,0.7106310320162339,27.049089991906214,21.197743441899785,0.7106310320162339,0.37510266597382724,31.647230506620776,96,135,381,
63,6,3,242687847,Baseline,True,8.703397380541631,5.408954354105454,0.8287997147551502,28.33769613415263,26.826067642436417,0.8287997147551502,2.0107602919451892,71.19343988293234,349,488,834,
63,6,3,242687847,GoalBias,True,8.703397380541631,5.408954354105454,0.8287997147551502,28.33769613415263,26.826067642436417,0.8287997147551502,2.3610075829783455,31.5432511341063,270,47,402,
63,6,3,242687847,GoalBias+Tangent,True,8.703397380541631,5.408954354105454,0.8287997147551502,28.33769613415263,26.826067642436417,0.8287997147551502,0.48334862501360476,44.74296261534428,123,299,568,
64,6,4,696817126,Baseline,True,8.703397380541631,5.408954354105454,0.803392240223074,25.79721209379483,23.129285095962924,0.803392240223074,0.9066124579403549,40.79134444749537,205,126,514,
64,6,4,696817126,GoalBias,True,8.703397380541631,5.408954354105454,0.803392240223074,25.79721209379483,23.129285095962924,0.803392240223074,1.3140775839565322,31.699917848501517,261,197,403,
64,6,4,696817126,GoalBias+Tangent,True,8.703397380541631,5.408954354105454,0.803392240223074,25.79721209379483,23.129285095962924,0.803392240223074,0.3013437499757856,54.90148173638481,92,103,681,
65,6,5,1055833729,Baseline,True,8.703397380541631,5.408954354105454,0.7887930227814088,29.58524851460567,26.433070902339733,0.7887930227814088,1.0762972920201719,42.71039097367833,256,189,526,
65,6,5,1055833729,GoalBias,True,8.703397380541631,5.408954354105454,0.7887930227814088,29.58524851460567,26.433070902339733,0.7887930227814088,0.39197574998252094,42.60140628701273,103,208,544,
65,6,5,1055833729,GoalBias+Tangent,True,8.703397380541631,5.408954354105454,0.7887930227814088,29.58524851460567,26.433070902339733,0.7887930227814088,0.24911441595759243,52.20379691517565,94,49,655,
66,6,6,1584701218,Baseline,True,8.703397380541631,5.408954354105454,0.566056503530934,42.829982474122566,27.093631695563825,0.566056503530934,1.295138958026655,61.120287408826314,310,281,711,
66,6,6,1584701218,GoalBias,True,8.703397380541631,5.408954354105454,0.566056503530934,42.829982474122566,27.093631695563825,0.566056503530934,1.5125372499460354,54.35632055966662,283,118,680,
66,6,6,1584701218,GoalBias+Tangent,True,8.703397380541631,5.408954354105454,0.566056503530934,42.829982474122566,27.093631695563825,0.566056503530934,0.7394102909602225,64.30369841347141,167,447,783,
67,6,7,1331879513,Baseline,True,8.703397380541631,5.408954354105454,0.935781603073945,22.66510658510346,24.357464868132716,0.935781603073945,0.8432701668934897,36.89206861911062,202,105,449,
67,6,7,1331879513,GoalBias,True,8.703397380541631,5.408954354105454,0.935781603073945,22.66510658510346,24.357464868132716,0.935781603073945,1.504385625012219,28.479692313822817,267,32,345,
67,6,7,1331879513,GoalBias+Tangent,True,8.703397380541631,5.408954354105454,0.935781603073945,22.66510658510346,24.357464868132716,0.935781603073945,0.39424475003033876,40.30705818107425,96,214,479,
68,6,8,2042945936,Baseline,True,8.703397380541631,5.408954354105454,0.5888046073178348,32.29498145791376,21.164021366355975,0.5888046073178348,0.8878899589180946,50.43006661272912,218,140,581,
68,6,8,2042945936,GoalBias,True,8.703397380541631,5.408954354105454,0.5888046073178348,32.29498145791376,21.164021366355975,0.5888046073178348,0.7452579159289598,55.06341613331164,144,399,702,
68,6,8,2042945936,GoalBias+Tangent,True,8.703397380541631,5.408954354105454,0.5888046073178348,32.29498145791376,21.164021366355975,0.5888046073178348,0.3101038329768926,41.72978793290122,94,71,531,
69,6,9,300950878,Baseline,True,8.703397380541631,5.408954354105454,0.5466072911052589,35.63540730704127,21.795651329658106,0.5466072911052589,1.2773907500086352,46.24960551409384,277,216,546,
69,6,9,300950878,GoalBias,True,8.703397380541631,5.408954354105454,0.5466072911052589,35.63540730704127,21.795651329658106,0.5466072911052589,0.3656579590169713,51.40247555576961,103,213,637,
69,6,9,300950878,GoalBias+Tangent,True,8.703397380541631,5.408954354105454,0.5466072911052589,35.63540730704127,21.795651329658106,0.5466072911052589,0.5914306659251451,56.7632115658592,137,347,711,
70,7,0,1975350455,Baseline,True,13.037047390830859,0.7170165075078451,0.6512906451492908,43.536932303325806,23.965337940458376,0.6512906451492908,2.9093554579885677,62.04796898549721,467,563,693,
70,7,0,1975350455,GoalBias,True,13.037047390830859,0.7170165075078451,0.6512906451492908,43.536932303325806,23.965337940458376,0.6512906451492908,0.7227907080668956,52.48854884358342,129,77,639,
70,7,0,1975350455,GoalBias+Tangent,True,13.037047390830859,0.7170165075078451,0.6512906451492908,43.536932303325806,23.965337940458376,0.6512906451492908,0.5614121670369059,59.73490531542597,162,308,746,
71,7,1,2116414007,Baseline,True,13.037047390830859,0.7170165075078451,0.8538995897677966,36.52479356325202,27.66510336305589,0.8538995897677966,1.1998364579631016,51.55245482881469,276,220,611,
71,7,1,2116414007,GoalBias,True,13.037047390830859,0.7170165075078451,0.8538995897677966,36.52479356325202,27.66510336305589,0.8538995897677966,0.7705860830610618,47.06385052860467,289,144,601,
71,7,1,2116414007,GoalBias+Tangent,True,13.037047390830859,0.7170165075078451,0.8538995897677966,36.52479356325202,27.66510336305589,0.8538995897677966,0.5282513750717044,62.8852159446208,135,291,760,
72,7,2,1236116483,Baseline,True,13.037047390830859,0.7170165075078451,0.9707822434032014,27.049089991906214,21.197743441899785,0.9707822434032014,0.8471197080798447,30.185613587641985,230,112,385,
72,7,2,1236116483,GoalBias,True,13.037047390830859,0.7170165075078451,0.9707822434032014,27.049089991906214,21.197743441899785,0.9707822434032014,0.8106275419704616,31.60031796024479,148,39,404,
72,7,2,1236116483,GoalBias+Tangent,True,13.037047390830859,0.7170165075078451,0.9707822434032014,27.049089991906214,21.197743441899785,0.9707822434032014,0.24506916699465364,36.67054664801117,86,22,461,
73,7,3,802087769,Baseline,True,13.037047390830859,0.7170165075078451,1.0407133164809945,28.33769613415263,26.826067642436417,1.0407133164809945,0.9319794159382582,34.83615370522374,230,111,412,
73,7,3,802087769,GoalBias,True,13.037047390830859,0.7170165075078451,1.0407133164809945,28.33769613415263,26.826067642436417,1.0407133164809945,7.976437041070312,41.7926444769363,285,43,503,
73,7,3,802087769,GoalBias+Tangent,True,13.037047390830859,0.7170165075078451,1.0407133164809945,28.33769613415263,26.826067642436417,1.0407133164809945,0.3066025839652866,45.81795108455418,94,50,585,
74,7,4,339755590,Baseline,True,13.037047390830859,0.7170165075078451,1.0532273135903303,25.79721209379483,23.129285095962924,1.0532273135903303,0.7554224170744419,49.65964185051393,211,124,618,
74,7,4,339755590,GoalBias,True,13.037047390830859,0.7170165075078451,1.0532273135903303,25.79721209379483,23.129285095962924,1.0532273135903303,0.8215104159899056,32.141694558371974,251,42,400,
74,7,4,339755590,GoalBias+Tangent,True,13.037047390830859,0.7170165075078451,1.0532273135903303,25.79721209379483,23.129285095962924,1.0532273135903303,0.25766304205171764,45.87880181619662,85,42,582,
75,7,5,572043098,Baseline,True,13.037047390830859,0.7170165075078451,0.9990063029302414,29.58524851460567,26.433070902339733,0.9990063029302414,0.9468276670668274,49.9314775291437,240,129,624,
75,7,5,572043098,GoalBias,True,13.037047390830859,0.7170165075078451,0.9990063029302414,29.58524851460567,26.433070902339733,0.9990063029302414,0.3043432499980554,46.11373414848086,93,130,580,
75,7,5,572043098,GoalBias+Tangent,True,13.037047390830859,0.7170165075078451,0.9990063029302414,29.58524851460567,26.433070902339733,0.9990063029302414,0.3389239580137655,48.67057655398489,231,42,592,
76,7,6,1286420198,Baseline,True,13.037047390830859,0.7170165075078451,0.7246514317118669,42.829982474122566,27.093631695563825,0.7246514317118669,1.9632435000967234,53.14872713481521,364,395,599,
76,7,6,1286420198,GoalBias,True,13.037047390830859,0.7170165075078451,0.7246514317118669,42.829982474122566,27.093631695563825,0.7246514317118669,0.7760664169909433,55.86738379948716,319,363,694,
76,7,6,1286420198,GoalBias+Tangent,True,13.037047390830859,0.7170165075078451,0.7246514317118669,42.829982474122566,27.093631695563825,0.7246514317118669,0.34211037505883723,47.92076816430244,117,124,595,
77,7,7,670652653,Baseline,True,13.037047390830859,0.7170165075078451,1.184037961431903,22.66510658510346,24.357464868132716,1.184037961431903,0.9934199169510975,41.01301664575657,243,190,508,
77,7,7,670652653,GoalBias,True,13.037047390830859,0.7170165075078451,1.184037961431903,22.66510658510346,24.357464868132716,1.184037961431903,0.39657383295707405,36.142613932838415,110,253,462,
77,7,7,670652653,GoalBias+Tangent,True,13.037047390830859,0.7170165075078451,1.184037961431903,22.66510658510346,24.357464868132716,1.184037961431903,0.3010527080623433,44.05825311851036,102,73,559,
78,7,8,221381450,Baseline,True,13.037047390830859,0.7170165075078451,0.8153368948756352,32.29498145791376,21.164021366355975,0.8153368948756352,0.8136653751134872,38.95119994121629,225,103,493,
78,7,8,221381450,GoalBias,True,13.037047390830859,0.7170165075078451,0.8153368948756352,32.29498145791376,21.164021366355975,0.8153368948756352,0.25849779101554304,28.36885328790174,93,58,362,
78,7,8,221381450,GoalBias+Tangent,True,13.037047390830859,0.7170165075078451,0.8153368948756352,32.29498145791376,21.164021366355975,0.8153368948756352,0.3304237499833107,44.578446527938816,101,89,557,
79,7,9,142186886,Baseline,True,13.037047390830859,0.7170165075078451,0.750617559677234,35.63540730704127,21.795651329658106,0.750617559677234,0.9717614590190351,43.12576367945927,224,143,548,
79,7,9,142186886,GoalBias,True,13.037047390830859,0.7170165075078451,0.750617559677234,35.63540730704127,21.795651329658106,0.750617559677234,0.2408339160028845,42.17044856333599,82,102,538,
79,7,9,142186886,GoalBias+Tangent,True,13.037047390830859,0.7170165075078451,0.750617559677234,35.63540730704127,21.795651329658106,0.750617559677234,0.6603869169484824,58.58450803124089,152,335,706,
80,8,0,1811525145,Baseline,True,12.117126903543477,4.859174097821935,0.5463489976462732,43.536932303325806,23.965337940458376,0.5463489976462732,1.725212458986789,50.59165297464652,332,268,570,
80,8,0,1811525145,GoalBias,True,12.117126903543477,4.859174097821935,0.5463489976462732,43.536932303325806,23.965337940458376,0.5463489976462732,0.6123149578925222,53.687301790099106,299,275,669,
80,8,0,1811525145,GoalBias+Tangent,True,12.117126903543477,4.859174097821935,0.5463489976462732,43.536932303325806,23.965337940458376,0.5463489976462732,0.4012576659442857,59.46653473127209,116,175,740,
81,8,1,1821655020,Baseline,True,12.117126903543477,4.859174097821935,0.7514858275151552,36.52479356325202,27.66510336305589,0.7514858275151552,0.8937578339828178,52.00556359538065,232,110,633,
81,8,1,1821655020,GoalBias,True,12.117126903543477,4.859174097821935,0.7514858275151552,36.52479356325202,27.66510336305589,0.7514858275151552,1.0254607499809936,47.405266777085075,284,133,577,
81,8,1,1821655020,GoalBias+Tangent,True,12.117126903543477,4.859174097821935,0.7514858275151552,36.52479356325202,27.66510336305589,0.7514858275151552,0.30467858305200934,69.84978040783648,96,115,881,
82,8,2,433746740,Baseline,True,12.117126903543477,4.859174097821935,0.8303497073321822,27.049089991906214,21.197743441899785,0.8303497073321822,0.8669679999584332,31.88549722996027,209,115,394,
82,8,2,433746740,GoalBias,True,12.117126903543477,4.859174097821935,0.8303497073321822,27.049089991906214,21.197743441899785,0.8303497073321822,0.5201766249956563,30.700180842825333,252,30,368,
82,8,2,433746740,GoalBias+Tangent,True,12.117126903543477,4.859174097821935,0.8303497073321822,27.049089991906214,21.197743441899785,0.8303497073321822,0.21891833294648677,31.072362829589494,79,29,371,
83,8,3,641517984,Baseline,True,12.117126903543477,4.859174097821935,0.9347543125638911,28.33769613415263,26.826067642436417,0.9347543125638911,1.490123666008003,43.14744823547868,294,318,523,
83,8,3,641517984,GoalBias,True,12.117126903543477,4.859174097821935,0.9347543125638911,28.33769613415263,26.826067642436417,0.9347543125638911,6.13271483394783,38.05438703081379,292,199,477,
83,8,3,641517984,GoalBias+Tangent,True,12.117126903543477,4.859174097821935,0.9347543125638911,28.33769613415263,26.826067642436417,0.9347543125638911,0.2964172080392018,50.53661048213883,98,70,612,
84,8,4,512446815,Baseline,True,12.117126903543477,4.859174097821935,0.9280837884810103,25.79721209379483,23.129285095962924,0.9280837884810103,1.1166195420082659,31.86167726726041,252,168,390,
84,8,4,512446815,GoalBias,True,12.117126903543477,4.859174097821935,0.9280837884810103,25.79721209379483,23.129285095962924,0.9280837884810103,0.6519426670856774,35.3322297414451,146,489,431,
84,8,4,512446815,GoalBias+Tangent,True,12.117126903543477,4.859174097821935,0.9280837884810103,25.79721209379483,23.129285095962924,0.9280837884810103,0.2175702500389889,38.44583051077157,80,21,489,
85,8,5,795652480,Baseline,True,12.117126903543477,4.859174097821935,0.8901760258951787,29.58524851460567,26.433070902339733,0.8901760258951787,0.8044198749121279,41.03112775373429,207,104,481,
85,8,5,795652480,GoalBias,True,12.117126903543477,4.859174097821935,0.8901760258951787,29.58524851460567,26.433070902339733,0.8901760258951787,1.5478028339566663,37.10927264947931,271,115,473,
85,8,5,795652480,GoalBias+Tangent,True,12.117126903543477,4.859174097821935,0.8901760258951787,29.58524851460567,26.433070902339733,0.8901760258951787,0.25417387508787215,45.22240973988065,95,53,571,
86,8,6,1874047604,Baseline,True,12.117126903543477,4.859174097821935,0.6266171667555831,42.829982474122566,27.093631695563825,0.6266171667555831,1.6187245410401374,57.83568195789981,314,272,684,
86,8,6,1874047604,GoalBias,True,12.117126903543477,4.859174097821935,0.6266171667555831,42.829982474122566,27.093631695563825,0.6266171667555831,1.6478693330427632,52.776419326251826,182,140,640,
86,8,6,1874047604,GoalBias+Tangent,True,12.117126903543477,4.859174097821935,0.6266171667555831,42.829982474122566,27.093631695563825,0.6266171667555831,0.26643291604705155,59.50859680945379,91,125,744,
87,8,7,972300331,Baseline,True,12.117126903543477,4.859174097821935,1.0749127850006648,22.66510658510346,24.357464868132716,1.0749127850006648,1.1083683330798522,41.5155528718158,246,151,493,
87,8,7,972300331,GoalBias,True,12.117126903543477,4.859174097821935,1.0749127850006648,22.66510658510346,24.357464868132716,1.0749127850006648,0.3665255419909954,43.42789611904204,101,174,551,
87,8,7,972300331,GoalBias+Tangent,True,12.117126903543477,4.859174097821935,1.0749127850006648,22.66510658510346,24.357464868132716,1.0749127850006648,0.9266629170160741,32.4169381595924,173,558,412,
88,8,8,1651469733,Baseline,True,12.117126903543477,4.859174097821935,0.6796341948016837,32.29498145791376,21.164021366355975,0.6796341948016837,0.6749848340405151,26.957704376961445,175,50,343,
88,8,8,1651469733,GoalBias,True,12.117126903543477,4.859174097821935,0.6796341948016837,32.29498145791376,21.164021366355975,0.6796341948016837,0.437072291970253,44.04644843585879,108,260,560,
88,8,8,1651469733,GoalBias+Tangent,True,12.117126903543477,4.859174097821935,0.6796341948016837,32.29498145791376,21.164021366355975,0.6796341948016837,0.3226092499680817,55.6400437340516,101,85,700,
89,8,9,1941289899,Baseline,True,12.117126903543477,4.859174097821935,0.6241158870606931,35.63540730704127,21.795651329658106,0.6241158870606931,1.839452457963489,37.3551949248866,343,319,433,
89,8,9,1941289899,GoalBias,True,12.117126903543477,4.859174097821935,0.6241158870606931,35.63540730704127,21.795651329658106,0.6241158870606931,5.6177826669299975,44.5736345667592,249,400,551,
89,8,9,1941289899,GoalBias+Tangent,True,12.117126903543477,4.859174097821935,0.6241158870606931,35.63540730704127,21.795651329658106,0.6241158870606931,0.7149880829965696,57.994370038495674,156,319,707,
90,9,0,2143361220,Baseline,True,1.0786637526173568,3.968371660477819,0.44016271111477323,43.536932303325806,23.965337940458376,0.44016271111477323,2.22955670801457,74.58113400944302,371,348,894,
90,9,0,2143361220,GoalBias,True,1.0786637526173568,3.968371660477819,0.44016271111477323,43.536932303325806,23.965337940458376,0.44016271111477323,0.9660774159710854,62.60953085670739,187,504,758,
90,9,0,2143361220,GoalBias+Tangent,True,1.0786637526173568,3.968371660477819,0.44016271111477323,43.536932303325806,23.965337940458376,0.44016271111477323,0.5927490420872346,67.16985532782675,143,298,811,
91,9,1,352782359,Baseline,True,1.0786637526173568,3.968371660477819,0.58929014008236,36.52479356325202,27.66510336305589,0.58929014008236,1.3421912079211324,54.448506786582705,305,238,645,
91,9,1,352782359,GoalBias,True,1.0786637526173568,3.968371660477819,0.58929014008236,36.52479356325202,27.66510336305589,0.58929014008236,10.095069166040048,48.78539610007583,271,57,621,
91,9,1,352782359,GoalBias+Tangent,True,1.0786637526173568,3.968371660477819,0.58929014008236,36.52479356325202,27.66510336305589,0.58929014008236,0.7905938749900088,69.3133466479079,152,393,846,
92,9,2,811976785,Baseline,True,1.0786637526173568,3.968371660477819,0.5857534564617932,27.049089991906214,21.197743441899785,0.5857534564617932,0.7221104169730097,35.99999999999995,193,54,458,
92,9,2,811976785,GoalBias,True,1.0786637526173568,3.968371660477819,0.5857534564617932,27.049089991906214,21.197743441899785,0.5857534564617932,1.0795994169311598,39.70963073767188,151,47,496,
92,9,2,811976785,GoalBias+Tangent,True,1.0786637526173568,3.968371660477819,0.5857534564617932,27.049089991906214,21.197743441899785,0.5857534564617932,0.23707691696472466,50.55048450440892,92,25,643,
93,9,3,330553426,Baseline,True,1.0786637526173568,3.968371660477819,0.6978012013764343,28.33769613415263,26.826067642436417,0.6978012013764343,0.8138012090930715,49.9572999005852,185,79,591,
93,9,3,330553426,GoalBias,True,1.0786637526173568,3.968371660477819,0.6978012013764343,28.33769613415263,26.826067642436417,0.6978012013764343,0.1871829170268029,42.96601845290316,75,17,547,
93,9,3,330553426,GoalBias+Tangent,True,1.0786637526173568,3.968371660477819,0.6978012013764343,28.33769613415263,26.826067642436417,0.6978012013764343,0.21846137498505414,43.07048903807752,77,23,532,
94,9,4,291522661,Baseline,True,1.0786637526173568,3.968371660477819,0.6594121317402681,25.79721209379483,23.129285095962924,0.6594121317402681,1.3772758330451325,42.27778503894996,290,248,533,
94,9,4,291522661,GoalBias,True,1.0786637526173568,3.968371660477819,0.6594121317402681,25.79721209379483,23.129285095962924,0.6594121317402681,0.8678580420091748,42.91850578621718,273,144,548,
94,9,4,291522661,GoalBias+Tangent,True,1.0786637526173568,3.968371660477819,0.6594121317402681,25.79721209379483,23.129285095962924,0.6594121317402681,0.33027704095002264,45.636347867218234,93,90,579,
95,9,5,1872697230,Baseline,True,1.0786637526173568,3.968371660477819,0.667413605614029,29.58524851460567,26.433070902339733,0.667413605614029,0.9566745420452207,40.756913448788026,237,117,488,
95,9,5,1872697230,GoalBias,True,1.0786637526173568,3.968371660477819,0.667413605614029,29.58524851460567,26.433070902339733,0.667413605614029,0.2376739999745041,40.097360705262034,87,60,511,
95,9,5,1872697230,GoalBias+Tangent,True,1.0786637526173568,3.968371660477819,0.667413605614029,29.58524851460567,26.433070902339733,0.667413605614029,0.43057920795399696,50.17472502624202,116,265,607,
96,9,6,1499600335,Baseline,True,1.0786637526173568,3.968371660477819,0.5058179425312357,42.829982474122566,27.093631695563825,0.5058179425312357,1.2980651250109076,61.76239698525388,282,180,682,
96,9,6,1499600335,GoalBias,True,1.0786637526173568,3.968371660477819,0.5058179425312357,42.829982474122566,27.093631695563825,0.5058179425312357,0.678497583954595,69.14508124795128,163,382,858,
96,9,6,1499600335,GoalBias+Tangent,True,1.0786637526173568,3.968371660477819,0.5058179425312357,42.829982474122566,27.093631695563825,0.5058179425312357,0.9675825840095058,73.40677864649062,189,459,846,
