experiment,level,map_seed,planner_seed,method,variant,success,planning_time,first_solution_iteration,node_count,path_length,reverse_length,switch_count
overlap,0.2,3,6,RRT*,RRT*,1,10.563730001449585,220,241,152.21693117183187,0.0,0
overlap,0.2,3,7,Hybrid,Hybrid,1,2.299483060836792,36,69,144.03056863241815,0.0,0
overlap,0.2,3,3,RRT*,RRT*,1,40.280476093292236,797,736,147.55937846203372,0.0,0
overlap,0.2,3,7,GoalBias,GoalBias,1,5.176443099975586,66,132,110.20992705985478,0.0,0
overlap,0.2,3,8,Hybrid,Hybrid,1,4.100164175033569,99,113,119.50430074976265,0.0,0
overlap,0.2,2,7,Hybrid,Hybrid,1,139.93901205062866,714,543,121.62276744626864,0.0,0
overlap,0.2,3,8,GoalBias,GoalBias,1,5.645153045654297,95,157,114.36418230009421,0.0,0
overlap,0.2,3,7,RRT*,RRT*,1,9.791609287261963,229,223,130.31711163610206,0.0,0
overlap,0.2,3,8,RRT*,RRT*,1,8.487780094146729,174,205,166.7399168616096,0.0,0
overlap,0.2,4,0,Hybrid,Hybrid,1,3.2118141651153564,69,93,159.78309319198192,0.0,0
overlap,0.2,3,9,RRT*,RRT*,1,8.969856977462769,181,210,129.68981188800862,0.0,0
overlap,0.2,4,0,GoalBias,GoalBias,1,5.2881553173065186,130,144,159.97161406059465,0.0,0
overlap,0.2,3,9,Hybrid,Hybrid,1,12.104503870010376,111,154,132.33372555908957,0.0,0
overlap,0.2,4,1,GoalBias,GoalBias,1,12.346568822860718,301,291,128.2605248726125,0.0,0
overlap,0.2,4,1,RRT*,RRT*,1,13.304309844970703,238,286,179.21811764569006,0.0,0
overlap,0.2,3,9,GoalBias,GoalBias,1,22.59293222427368,395,364,139.5184683408257,0.0,0
overlap,0.2,4,2,Hybrid,Hybrid,1,4.743037939071655,213,109,132.0150045172542,0.0,0
overlap,0.2,4,2,GoalBias,GoalBias,1,5.965201139450073,117,150,117.46801632197626,0.0,0
overlap,0.2,4,0,RRT*,RRT*,1,26.84152126312256,583,514,195.60015214953776,0.0,0
overlap,0.2,4,3,Hybrid,Hybrid,1,3.5929548740386963,66,101,157.00945289831304,0.0,0
overlap,0.2,4,2,RRT*,RRT*,1,17.732839822769165,322,356,137.1906556021084,0.0,0
overlap,0.2,4,3,GoalBias,GoalBias,1,6.056607961654663,139,156,161.4179332814824,0.0,0
overlap,0.2,4,4,Hybrid,Hybrid,1,2.6702911853790283,56,90,134.45844875918468,0.0,0
overlap,0.2,4,3,RRT*,RRT*,1,15.719638109207153,404,335,149.58850007745147,0.0,0
overlap,0.2,4,1,Hybrid,Hybrid,1,30.589674949645996,531,413,198.0705819320658,0.0,0
overlap,0.2,4,4,GoalBias,GoalBias,1,13.103496074676514,433,262,165.34739320214132,0.0,0
overlap,0.2,4,5,GoalBias,GoalBias,1,9.482434034347534,165,191,145.0602849035749,0.0,0
overlap,0.2,4,4,RRT*,RRT*,1,19.05138397216797,406,383,156.60035462362504,0.0,0
overlap,0.2,4,5,Hybrid,Hybrid,1,11.857366800308228,496,201,156.66073587434553,0.0,0
overlap,0.2,4,6,GoalBias,GoalBias,1,10.003530979156494,287,220,170.84689484706288,0.0,0
overlap,0.2,4,5,RRT*,RRT*,1,23.30645990371704,501,444,166.57323859024277,0.0,0
overlap,0.2,4,6,Hybrid,Hybrid,1,12.830834865570068,329,239,133.67128088015528,0.0,0
overlap,0.2,4,7,GoalBias,GoalBias,1,7.90762186050415,235,205,162.7554131111339,0.0,0
overlap,0.2,4,7,Hybrid,Hybrid,1,8.023391962051392,393,168,122.12280978637816,0.0,0
overlap,0.2,4,6,RRT*,RRT*,1,23.48740792274475,478,450,139.4063515370791,0.0,0
overlap,0.2,4,8,GoalBias,GoalBias,1,7.175954341888428,126,155,132.6625960198672,0.0,0
overlap,0.2,4,8,Hybrid,Hybrid,1,5.858345985412598,142,132,128.75944421896884,0.0,0
overlap,0.2,4,8,RRT*,RRT*,1,10.983410120010376,241,265,144.27205470728583,0.0,0
overlap,0.2,4,9,GoalBias,GoalBias,1,4.715529918670654,70,129,153.94645109894591,0.0,0
overlap,0.4,0,0,Hybrid,Hybrid,1,2.6774988174438477,31,72,135.96576092499487,0.0,0
overlap,0.4,0,0,GoalBias,GoalBias,1,4.40259575843811,43,117,135.4085027721627,0.0,0
overlap,0.2,4,7,RRT*,RRT*,1,28.480451107025146,571,512,188.20874240242276,0.0,0
overlap,0.4,0,1,GoalBias,GoalBias,1,7.060823917388916,91,164,105.88479218085406,0.0,0
overlap,0.2,4,9,Hybrid,Hybrid,1,19.194966077804565,318,294,149.1021148441681,0.0,0
overlap,0.2,4,9,RRT*,RRT*,1,23.65070366859436,488,464,132.6780281910845,0.0,0
overlap,0.4,0,1,Hybrid,Hybrid,1,9.682110786437988,234,175,138.58971930880762,0.0,0
overlap,0.4,0,2,GoalBias,GoalBias,1,4.178166151046753,46,121,125.74407287053661,0.0,0
overlap,0.4,0,2,Hybrid,Hybrid,1,4.081089019775391,69,98,136.03887022164045,0.0,0
overlap,0.4,0,1,RRT*,RRT*,1,20.035022974014282,488,418,164.7029806192341,0.0,0
overlap,0.4,0,0,RRT*,RRT*,1,26.39024305343628,502,511,147.42859867076857,0.0,0
overlap,0.4,0,3,GoalBias,GoalBias,1,4.381326913833618,52,127,122.48770220346984,0.0,0
overlap,0.4,0,3,Hybrid,Hybrid,1,3.0884721279144287,49,95,108.60736850266846,0.0,0
overlap,0.4,0,4,Hybrid,Hybrid,1,2.2246179580688477,36,76,135.48175190574548,0.0,0
overlap,0.4,0,4,GoalBias,GoalBias,1,4.187877893447876,49,120,149.88778510916958,0.0,0
overlap,0.4,0,2,RRT*,RRT*,1,19.84451985359192,401,416,169.73105190444213,0.0,0
overlap,0.4,0,5,Hybrid,Hybrid,1,2.9479928016662598,54,91,97.58574045290948,0.0,0
overlap,0.4,0,5,RRT*,RRT*,1,8.764484882354736,168,236,125.89490349485949,0.0,0
overlap,0.4,0,6,Hybrid,Hybrid,1,2.8583590984344482,45,89,120.46544743681918,0.0,0
overlap,0.4,0,6,GoalBias,GoalBias,1,5.037832975387573,47,126,129.20349095731805,0.0,0
overlap,0.4,0,3,RRT*,RRT*,1,20.390897035598755,378,394,192.5874073685317,0.0,0
overlap,0.4,0,7,GoalBias,GoalBias,1,4.914139032363892,39,122,141.2392256227181,0.0,0
overlap,0.4,0,7,RRT*,RRT*,1,5.132999897003174,84,152,122.87745352041205,0.0,0
overlap,0.4,0,5,GoalBias,GoalBias,1,15.177779912948608,252,315,174.86357863602774,0.0,0
overlap,0.4,0,7,Hybrid,Hybrid,1,2.5465197563171387,39,76,150.65849885242358,0.0,0
overlap,0.4,0,8,GoalBias,GoalBias,1,4.254399061203003,48,125,108.44915600014792,0.0,0
overlap,0.4,0,8,Hybrid,Hybrid,1,4.161635875701904,87,111,111.15099253725865,0.0,0
overlap,0.4,0,9,Hybrid,Hybrid,1,3.4027600288391113,63,106,152.23674095122067,0.0,0
overlap,0.4,0,9,GoalBias,GoalBias,1,4.190653085708618,62,117,120.18978520172116,0.0,0
overlap,0.4,0,4,RRT*,RRT*,1,36.74865531921387,646,642,143.8043341437138,0.0,0
overlap,0.4,0,6,RRT*,RRT*,1,34.40960097312927,589,571,168.71645395504328,0.0,0
overlap,0.4,0,9,RRT*,RRT*,1,24.60330605506897,488,486,165.79952716629666,0.0,0
overlap,0.4,1,0,GoalBias,GoalBias,1,22.531970024108887,674,353,144.9381745986993,0.0,0
overlap,0.4,1,1,RRT*,RRT*,1,8.137978792190552,175,178,140.59374938335716,0.0,0
overlap,0.4,1,1,GoalBias,GoalBias,1,8.287302732467651,133,176,131.35118987123096,0.0,0
overlap,0.4,0,8,RRT*,RRT*,1,40.56167697906494,770,704,169.53880978349608,0.0,0
overlap,0.4,1,0,Hybrid,Hybrid,1,22.941142082214355,235,232,138.20169444103354,0.0,0
overlap,0.4,1,2,GoalBias,GoalBias,1,8.463459730148315,302,208,138.89228620236827,0.0,0
overlap,0.4,1,2,RRT*,RRT*,1,12.321703910827637,326,295,160.7734480852896,0.0,0
overlap,0.4,1,3,GoalBias,GoalBias,1,4.69114089012146,82,143,132.55084256783198,0.0,0
overlap,0.4,1,1,Hybrid,Hybrid,1,17.139269828796387,274,245,129.43076303782,0.0,0
overlap,0.4,1,3,RRT*,RRT*,1,12.549324035644531,322,268,130.45349569438412,0.0,0
overlap,0.4,1,3,Hybrid,Hybrid,1,13.12564206123352,444,270,164.5803047686715,0.0,0
overlap,0.4,1,2,Hybrid,Hybrid,1,22.88509511947632,427,285,175.9098911025768,0.0,0
overlap,0.4,1,4,Hybrid,Hybrid,1,10.810513734817505,416,211,144.95853946359426,0.0,0
overlap,0.4,1,5,RRT*,RRT*,1,9.920517683029175,210,239,183.8163397999424,0.0,0
overlap,0.4,1,4,RRT*,RRT*,1,25.34936499595642,603,463,171.58552695135376,0.0,0
overlap,0.4,1,0,RRT*,RRT*,1,65.35983896255493,1125,994,172.08252340761067,0.0,0
overlap,0.4,1,6,RRT*,RRT*,1,8.79023003578186,208,196,145.062489901046,0.0,0
overlap,0.4,1,5,GoalBias,GoalBias,1,14.654407739639282,427,342,179.20084621212527,0.0,0
overlap,0.4,1,7,GoalBias,GoalBias,1,7.3485329151153564,185,151,153.74862016031022,0.0,0
overlap,0.4,1,7,RRT*,RRT*,1,10.336110830307007,180,202,171.74937233086658,0.0,0
overlap,0.4,1,7,Hybrid,Hybrid,1,7.526766061782837,208,158,164.5977266761566,0.0,0
overlap,0.4,1,8,RRT*,RRT*,1,11.940707921981812,254,276,172.17065942660156,0.0,0
overlap,0.4,1,8,GoalBias,GoalBias,1,5.857020854949951,126,135,118.55930369392777,0.0,0
overlap,0.4,1,4,GoalBias,GoalBias,1,55.824636936187744,957,621,141.57936458739988,0.0,0
overlap,0.4,1,6,Hybrid,Hybrid,1,33.493890047073364,431,338,148.17339664862064,0.0,0
overlap,0.4,1,9,RRT*,RRT*,1,9.629574060440063,226,224,161.16879229706825,0.0,0
overlap,0.4,1,8,Hybrid,Hybrid,1,12.226767778396606,215,205,132.51957072037837,0.0,0
overlap,0.4,1,9,GoalBias,GoalBias,1,22.650760412216187,440,328,130.7973768671972,0.0,0
overlap,0.4,2,0,GoalBias,GoalBias,1,16.55955219268799,504,318,186.16169443256666,0.0,0
overlap,0.4,2,0,Hybrid,Hybrid,1,4.209951400756836,71,116,109.01080747341202,0.0,0
overlap,0.4,2,0,RRT*,RRT*,1,22.891140937805176,511,493,201.8539123611486,0.0,0
overlap,0.4,1,9,Hybrid,Hybrid,1,27.156585931777954,368,236,136.60309054841616,0.0,0
overlap,0.4,2,1,Hybrid,Hybrid,1,2.801297903060913,30,81,104.98356688857895,0.0,0
overlap,0.4,2,1,GoalBias,GoalBias,1,4.148462772369385,42,124,109.4117540722003,0.0,0
overlap,0.4,2,2,GoalBias,GoalBias,1,4.2177369594573975,46,120,125.74407287053658,0.0,0
overlap,0.4,2,2,Hybrid,Hybrid,1,3.612438917160034,51,94,136.42799020592673,0.0,0
overlap,0.4,2,3,GoalBias,GoalBias,1,4.514657020568848,66,136,154.06066406417744,0.0,0
overlap,0.4,2,2,RRT*,RRT*,1,11.858265161514282,250,287,148.11021531763998,0.0,0
overlap,0.4,2,3,Hybrid,Hybrid,1,2.652678966522217,30,81,115.1253892253561,0.0,0
overlap,0.4,2,1,RRT*,RRT*,1,22.919493198394775,507,484,188.34137017296032,0.0,0
overlap,0.4,2,4,Hybrid,Hybrid,1,2.523176908493042,29,85,152.45472031768705,0.0,0
overlap,0.4,1,6,GoalBias,GoalBias,1,80.29164791107178,1101,875,153.29850883040183,0.0,0
overlap,0.4,2,4,GoalBias,GoalBias,1,20.851227045059204,589,420,150.42771486414807,0.0,0
overlap,0.4,2,5,RRT*,RRT*,1,17.232957363128662,378,432,159.78204500185498,0.0,0
overlap,0.4,2,5,Hybrid,Hybrid,1,2.9517109394073486,51,98,130.51450698201086,0.0,0
overlap,0.4,2,5,GoalBias,GoalBias,1,18.790252923965454,411,438,126.89662757740022,0.0,0
overlap,0.4,2,6,Hybrid,Hybrid,1,2.8745501041412354,48,87,154.26029913872696,0.0,0
overlap,0.4,2,6,GoalBias,GoalBias,1,4.464389801025391,50,123,126.16243391349839,0.0,0
overlap,0.4,2,7,GoalBias,GoalBias,1,4.52016282081604,61,122,119.99902650884094,0.0,0
overlap,0.4,2,4,RRT*,RRT*,1,32.93701791763306,667,608,204.56846919173046,0.0,0
overlap,0.4,2,6,RRT*,RRT*,1,11.451018810272217,220,247,136.88889916646778,0.0,0
overlap,0.4,2,7,Hybrid,Hybrid,1,2.3152430057525635,33,74,138.30114188245477,0.0,0
overlap,0.4,2,8,Hybrid,Hybrid,1,3.560275077819824,67,106,119.03989025556943,0.0,0
overlap,0.4,2,8,RRT*,RRT*,1,7.865464925765991,174,198,142.15781711180796,0.0,0
overlap,0.4,2,9,RRT*,RRT*,1,5.874215841293335,82,161,109.00094171397973,0.0,0
overlap,0.4,2,9,GoalBias,GoalBias,1,3.914642810821533,46,120,128.48234689829405,0.0,0
overlap,0.4,2,3,RRT*,RRT*,1,54.93269395828247,986,843,184.15010978422208,0.0,0
overlap,0.4,2,9,Hybrid,Hybrid,1,4.824634790420532,82,119,106.91806309686021,0.0,0
overlap,0.4,3,0,GoalBias,GoalBias,1,5.204748153686523,73,150,132.18906617363865,0.0,0
overlap,0.4,3,0,Hybrid,Hybrid,1,3.299746036529541,64,101,122.53755665099514,0.0,0
overlap,0.4,3,0,RRT*,RRT*,1,9.312591314315796,155,226,163.92531287993071,0.0,0
overlap,0.4,3,1,GoalBias,GoalBias,1,4.606397867202759,90,123,95.50202273457882,0.0,0
overlap,0.4,3,1,Hybrid,Hybrid,1,3.5695269107818604,79,103,135.3785190853614,0.0,0
overlap,0.4,2,8,GoalBias,GoalBias,1,27.826592922210693,319,330,116.0841012413613,0.0,0
overlap,0.4,3,2,GoalBias,GoalBias,1,8.578303098678589,217,211,145.95438298559966,0.0,0
overlap,0.4,3,1,RRT*,RRT*,1,16.115233898162842,336,348,199.21681469779935,0.0,0
overlap,0.4,3,2,Hybrid,Hybrid,1,8.748737812042236,222,193,123.29326265766775,0.0,0
overlap,0.4,2,7,RRT*,RRT*,1,44.331729888916016,864,713,250.7812066886582,0.0,0
overlap,0.4,3,3,GoalBias,GoalBias,1,3.84710693359375,64,117,111.99495256011623,0.0,0
overlap,0.4,3,3,Hybrid,Hybrid,1,2.6710429191589355,43,86,114.16752602002096,0.0,0
overlap,0.4,3,2,RRT*,RRT*,1,17.443181037902832,377,382,183.92570675996498,0.0,0
overlap,0.4,3,3,RRT*,RRT*,1,10.61050796508789,262,252,155.0661079636434,0.0,0
overlap,0.4,1,5,Hybrid,Hybrid,1,157.98272013664246,1000,688,127.14787142712578,0.0,0
overlap,0.4,3,4,GoalBias,GoalBias,1,4.900307893753052,80,132,122.60999745432254,0.0,0
overlap,0.4,3,4,Hybrid,Hybrid,1,4.0300071239471436,108,108,113.0231542236932,0.0,0
overlap,0.4,3,5,Hybrid,Hybrid,1,3.4946959018707275,71,99,108.641990947552,0.0,0
overlap,0.4,3,6,GoalBias,GoalBias,1,3.5158770084381104,59,112,113.2450033677436,0.0,0
overlap,0.4,3,5,RRT*,RRT*,1,7.2664172649383545,177,197,135.04654854238106,0.0,0
overlap,0.4,3,5,GoalBias,GoalBias,1,8.01705813407898,165,183,132.89160438921888,0.0,0
overlap,0.4,3,6,Hybrid,Hybrid,1,4.364910125732422,82,120,112.36210761706526,0.0,0
overlap,0.4,3,6,RRT*,RRT*,1,10.509871006011963,193,253,184.59224280651057,0.0,0
overlap,0.4,3,4,RRT*,RRT*,1,17.925227880477905,328,346,165.20707575005534,0.0,0
overlap,0.4,3,7,Hybrid,Hybrid,1,5.77626895904541,96,133,150.4021807058298,0.0,0
overlap,0.4,3,8,Hybrid,Hybrid,1,3.7263500690460205,73,114,151.47549893553168,0.0,0
overlap,0.4,3,8,GoalBias,GoalBias,1,7.381066083908081,129,184,116.85811527649214,0.0,0
overlap,0.4,3,9,Hybrid,Hybrid,1,2.5571770668029785,54,86,128.62948870361026,0.0,0
overlap,0.4,3,9,GoalBias,GoalBias,1,4.847020626068115,129,138,154.4253815805866,0.0,0
overlap,0.4,3,7,RRT*,RRT*,1,17.78140687942505,459,378,128.2276191186375,0.0,0
overlap,0.4,3,9,RRT*,RRT*,1,9.5553617477417,181,226,126.43633330276464,0.0,0
overlap,0.4,3,7,GoalBias,GoalBias,1,19.067952871322632,288,282,128.05522044577057,0.0,0
overlap,0.4,4,1,GoalBias,GoalBias,1,4.138197898864746,78,140,122.20666842822911,0.0,0
overlap,0.4,4,0,GoalBias,GoalBias,1,8.244782209396362,223,215,146.02076376706935,0.0,0
overlap,0.4,3,8,RRT*,RRT*,1,23.333537101745605,560,499,175.87057964225136,0.0,0
overlap,0.4,4,1,RRT*,RRT*,1,11.511670112609863,176,265,127.91802420023248,0.0,0
overlap,0.4,4,2,GoalBias,GoalBias,1,7.996201992034912,196,220,156.17171743260982,0.0,0
overlap,0.4,4,0,RRT*,RRT*,1,18.51720118522644,458,402,141.42088934412135,0.0,0
overlap,0.4,4,3,GoalBias,GoalBias,1,4.622671842575073,82,128,121.4172271752646,0.0,0
overlap,0.4,4,2,RRT*,RRT*,1,14.202446937561035,322,349,148.96658463864497,0.0,0
overlap,0.4,4,0,Hybrid,Hybrid,1,24.317028284072876,449,386,196.57538274266003,0.0,0
overlap,0.4,4,2,Hybrid,Hybrid,1,13.561784744262695,315,268,148.47729227063343,0.0,0
overlap,0.4,4,1,Hybrid,Hybrid,1,22.11487889289856,238,315,144.92800049851897,0.0,0
overlap,0.4,4,3,RRT*,RRT*,1,13.026895761489868,288,334,138.39544387105798,0.0,0
overlap,0.4,4,4,GoalBias,GoalBias,1,8.386284828186035,251,205,141.376468037869,0.0,0
overlap,0.4,4,5,GoalBias,GoalBias,1,11.420140981674194,238,255,165.49000840323993,0.0,0
overlap,0.4,4,4,Hybrid,Hybrid,1,18.071740865707397,194,256,166.6447906655106,0.0,0
overlap,0.4,4,5,Hybrid,Hybrid,1,15.470217943191528,200,248,141.0661768056055,0.0,0
overlap,0.4,4,5,RRT*,RRT*,1,24.552947998046875,505,505,167.1977530044509,0.0,0
overlap,0.4,4,4,RRT*,RRT*,1,31.7738778591156,603,602,163.77353743278286,0.0,0
overlap,0.4,4,6,GoalBias,GoalBias,1,10.43000340461731,192,222,135.6646329079032,0.0,0
overlap,0.4,4,7,RRT*,RRT*,1,7.420553922653198,129,200,121.03655135711101,0.0,0
overlap,0.4,4,7,GoalBias,GoalBias,1,10.089892148971558,177,208,114.8137374652796,0.0,0
overlap,0.4,4,6,Hybrid,Hybrid,1,16.032672882080078,356,310,210.1584833515304,0.0,0
overlap,0.4,4,8,RRT*,RRT*,1,6.63645601272583,113,172,152.33231457807176,0.0,0
overlap,0.4,4,8,GoalBias,GoalBias,1,4.694082736968994,113,142,130.6221673518782,0.0,0
overlap,0.4,4,8,Hybrid,Hybrid,1,10.979192733764648,207,210,177.84834300658386,0.0,0
overlap,0.4,4,6,RRT*,RRT*,1,34.7266571521759,715,644,207.94108014871955,0.0,0
overlap,0.4,4,7,Hybrid,Hybrid,1,24.852437019348145,367,355,132.15177118665062,0.0,0
overlap,0.4,4,9,GoalBias,GoalBias,1,14.265423059463501,481,311,170.32573818151096,0.0,0
overlap,0.6,0,0,GoalBias,GoalBias,1,5.6087799072265625,73,151,128.79249219823262,0.0,0
overlap,0.6,0,0,Hybrid,Hybrid,1,2.3279926776885986,37,78,131.2477842844257,0.0,0
overlap,0.4,4,9,RRT*,RRT*,1,18.85389804840088,354,412,126.1125657933933,0.0,0
overlap,0.6,0,1,Hybrid,Hybrid,1,4.208982944488525,71,104,153.8089193506643,0.0,0
overlap,0.6,0,0,RRT*,RRT*,1,15.465356826782227,274,349,185.43961055967387,0.0,0
overlap,0.6,0,1,GoalBias,GoalBias,1,6.453585147857666,91,157,110.294333954837,0.0,0
overlap,0.6,0,2,Hybrid,Hybrid,1,2.491514205932617,33,76,146.06795764613446,0.0,0
overlap,0.4,4,3,Hybrid,Hybrid,1,75.01001310348511,459,485,114.43641346688362,0.0,0
overlap,0.6,0,2,GoalBias,GoalBias,1,5.363322734832764,114,167,116.98977585515249,0.0,0
overlap,0.6,0,1,RRT*,RRT*,1,13.655168056488037,314,310,173.1976797458398,0.0,0
overlap,0.6,0,3,Hybrid,Hybrid,1,2.063223123550415,31,79,108.95760074131061,0.0,0
overlap,0.6,0,3,GoalBias,GoalBias,1,4.250823974609375,52,134,125.45126899510903,0.0,0
overlap,0.6,0,2,RRT*,RRT*,1,14.024967908859253,280,329,129.09912858828858,0.0,0
overlap,0.6,0,4,GoalBias,GoalBias,1,4.8864898681640625,68,140,144.45202955113405,0.0,0
overlap,0.6,0,4,Hybrid,Hybrid,1,3.0676939487457275,55,102,147.1681674268532,0.0,0
overlap,0.6,0,5,Hybrid,Hybrid,1,3.928856134414673,80,119,165.26497863914037,0.0,0
overlap,0.6,0,5,GoalBias,GoalBias,1,6.1092448234558105,110,178,166.22768942880836,0.0,0
overlap,0.6,0,5,RRT*,RRT*,1,10.291305780410767,217,273,172.2828296167571,0.0,0
overlap,0.4,4,9,Hybrid,Hybrid,1,38.845539808273315,305,357,129.74014339470344,0.0,0
overlap,0.6,0,3,RRT*,RRT*,1,20.66788387298584,404,450,156.03545247548556,0.0,0
overlap,0.6,0,6,Hybrid,Hybrid,1,2.962921142578125,42,91,122.26655184937049,0.0,0
overlap,0.6,0,6,RRT*,RRT*,1,10.632829904556274,245,251,177.55300869808775,0.0,0
overlap,0.6,0,6,GoalBias,GoalBias,1,8.858271837234497,218,222,136.76138589379002,0.0,0
overlap,0.6,0,7,Hybrid,Hybrid,1,3.0771079063415527,62,94,135.76441650952694,0.0,0
overlap,0.6,0,8,Hybrid,Hybrid,1,2.333956003189087,39,85,116.3673884765499,0.0,0
overlap,0.6,0,7,RRT*,RRT*,1,8.935790061950684,187,250,127.11374963189549,0.0,0
overlap,0.6,0,8,GoalBias,GoalBias,1,4.930665016174316,108,157,154.88822779024537,0.0,0
overlap,0.6,0,4,RRT*,RRT*,1,27.69369101524353,517,541,179.46063718707998,0.0,0
overlap,0.6,0,9,GoalBias,GoalBias,1,5.163357973098755,116,144,146.73109880932418,0.0,0
overlap,0.6,0,7,GoalBias,GoalBias,1,17.54588794708252,349,383,165.4243569455099,0.0,0
overlap,0.6,1,0,GoalBias,GoalBias,1,5.396346092224121,73,153,148.69137119049384,0.0,0
overlap,0.6,0,9,Hybrid,Hybrid,1,10.207074165344238,110,159,116.5250296272989,0.0,0
overlap,0.6,0,8,RRT*,RRT*,1,16.21409821510315,370,378,169.20780553428565,0.0,0
overlap,0.6,1,0,Hybrid,Hybrid,1,2.672731876373291,72,88,143.26102313488707,0.0,0
overlap,0.6,1,1,Hybrid,Hybrid,1,2.3559648990631104,32,80,111.12977247763331,0.0,0
overlap,0.6,1,0,RRT*,RRT*,1,13.869103908538818,227,315,158.94250453921674,0.0,0
overlap,0.6,1,2,Hybrid,Hybrid,1,3.420753240585327,65,99,102.25780920779519,0.0,0
overlap,0.6,0,9,RRT*,RRT*,1,25.273455142974854,538,518,144.43699264635828,0.0,0
overlap,0.6,1,2,RRT*,RRT*,1,16.445844888687134,322,368,147.5403139819049,0.0,0
overlap,0.6,1,3,GoalBias,GoalBias,1,4.572978973388672,71,141,112.81291130986848,0.0,0
overlap,0.6,1,3,RRT*,RRT*,1,14.921413898468018,294,334,131.29995793453176,0.0,0
overlap,0.6,1,3,Hybrid,Hybrid,1,8.350106239318848,222,188,126.31447523008462,0.0,0
overlap,0.6,1,4,Hybrid,Hybrid,1,2.4981040954589844,43,94,129.9246350831155,0.0,0
overlap,0.6,1,4,GoalBias,GoalBias,1,4.163395166397095,60,125,108.79738539818628,0.0,0
overlap,0.6,1,5,GoalBias,GoalBias,1,4.6441216468811035,125,126,136.18083306054126,0.0,0
overlap,0.6,1,5,Hybrid,Hybrid,1,3.9136271476745605,102,113,171.32731085218106,0.0,0
overlap,0.6,1,1,GoalBias,GoalBias,1,43.43485975265503,568,557,159.1759101350643,0.0,0
overlap,0.6,1,1,RRT*,RRT*,1,48.00860118865967,938,862,166.39700644411485,0.0,0
overlap,0.6,1,6,RRT*,RRT*,1,11.19054102897644,202,264,151.3809286515511,0.0,0
overlap,0.6,1,6,GoalBias,GoalBias,1,7.223365068435669,183,198,196.47159152116194,0.0,0
overlap,0.6,1,4,RRT*,RRT*,1,32.64336109161377,577,590,164.4054308470812,0.0,0
overlap,0.6,1,6,Hybrid,Hybrid,1,3.410003900527954,52,94,176.356387419573,0.0,0
overlap,0.6,1,5,RRT*,RRT*,1,27.646111011505127,615,552,146.69830160644904,0.0,0
overlap,0.6,1,7,Hybrid,Hybrid,1,7.0307838916778564,164,182,141.3988267704947,0.0,0
overlap,0.6,1,7,RRT*,RRT*,1,10.590861797332764,215,290,137.04680299714386,0.0,0
overlap,0.6,1,8,Hybrid,Hybrid,1,2.4235291481018066,37,86,147.89776370074148,0.0,0
overlap,0.6,1,8,RRT*,RRT*,1,10.33230209350586,214,267,130.35898080385255,0.0,0
overlap,0.6,1,7,GoalBias,GoalBias,1,11.182452201843262,171,233,154.18587577526597,0.0,0
overlap,0.6,1,2,GoalBias,GoalBias,1,59.824225187301636,765,763,131.97950072648752,0.0,0
overlap,0.6,1,9,GoalBias,GoalBias,1,3.51153826713562,42,113,128.01381103284822,0.0,0
overlap,0.6,1,9,Hybrid,Hybrid,1,3.492367744445801,74,106,110.99999957217781,0.0,0
overlap,0.6,1,9,RRT*,RRT*,1,11.101913928985596,254,292,116.67635646506263,0.0,0
overlap,0.6,2,1,GoalBias,GoalBias,1,6.777538061141968,91,175,109.13452919284006,0.0,0
overlap,0.6,2,1,RRT*,RRT*,1,16.03116202354431,314,346,132.46228674018107,0.0,0
overlap,0.6,2,0,RRT*,RRT*,1,21.124239921569824,458,469,140.61024960682363,0.0,0
overlap,0.6,2,2,GoalBias,GoalBias,1,4.068291902542114,46,121,125.74407287053661,0.0,0
overlap,0.6,2,2,RRT*,RRT*,1,10.231696128845215,205,265,148.71689044974244,0.0,0
overlap,0.6,2,1,Hybrid,Hybrid,1,24.643150806427002,275,323,149.75643740072218,0.0,0
overlap,0.6,2,3,GoalBias,GoalBias,1,4.4733381271362305,71,139,139.016403969063,0.0,0
overlap,0.6,2,3,RRT*,RRT*,1,19.3319571018219,352,422,168.3199192773316,0.0,0
overlap,0.6,2,0,GoalBias,GoalBias,1,60.71444296836853,758,744,165.1029739203153,0.0,0
overlap,0.6,2,4,GoalBias,GoalBias,1,4.915726900100708,49,129,88.73906710276489,0.0,0
overlap,0.6,1,8,GoalBias,GoalBias,1,72.94193005561829,815,804,138.64147678619506,0.0,0
overlap,0.6,2,0,Hybrid,Hybrid,1,66.2842948436737,291,345,146.26256697004112,0.0,0
overlap,0.6,2,2,Hybrid,Hybrid,1,51.17840003967285,490,461,142.4363475327396,0.0,0
overlap,0.6,2,4,RRT*,RRT*,1,30.560949087142944,551,553,158.684198075098,0.0,0
overlap,0.6,2,5,RRT*,RRT*,1,17.170462369918823,365,430,142.33507703898383,0.0,0
overlap,0.6,2,5,GoalBias,GoalBias,1,32.94223380088806,784,624,142.84515719378697,0.0,0
overlap,0.6,2,4,Hybrid,Hybrid,1,39.40175795555115,498,414,136.46642586818245,0.0,0
overlap,0.6,2,6,RRT*,RRT*,1,26.962585926055908,499,545,128.47939016739062,0.0,0
overlap,0.6,2,6,GoalBias,GoalBias,1,23.435940980911255,548,465,175.94702272303476,0.0,0
overlap,0.6,2,7,RRT*,RRT*,1,10.933160781860352,229,285,145.79874016515694,0.0,0
